"air_temperature","sea_temperature","station"
15.391,15.593,M4
15.342,15.621,M4
15.391,15.65,M4
15.342,15.661,M4
15.439,15.696,M4
15.537,15.67,M4
15.488,15.67,M4
15.488,15.65,M4
15.488,15.639,M4
15.537,15.637,M4
15.586,15.615,M4
15.537,15.617,M4
15.488,15.63,M4
15.488,15.632,M4
15.439,15.623,M4
15.391,15.604,M4
15.537,15.601,M4
15.635,15.601,M4
15.488,15.597,M4
15.488,15.602,M4
15.244,15.604,M4
15.635,15.557,M4
15.488,15.536,M4
15.635,15.538,M4
15.732,15.516,M4
15.732,15.518,M4
15.684,15.504,M4
15.635,15.491,M4
15.781,15.483,M4
15.732,15.447,M4
15.732,15.425,M4
15.781,15.392,M4
15.684,15.374,M4
15.684,15.386,M4
15.635,15.392,M4
15.244,15.394,M4
14.805,15.377,M4
14.854,15.377,M4
15.098,15.37,M4
15.244,15.337,M4
15.391,15.357,M4
15.391,15.374,M4
15.488,15.353,M4
15.488,15.37,M4
15.635,15.379,M4
15.83,15.392,M4
15.732,15.396,M4
15.83,15.403,M4
15.879,15.396,M4
15.879,15.403,M4
15.83,15.405,M4
15.781,15.432,M4
15.879,15.438,M4
15.684,15.432,M4
15.146,15.43,M4
15.83,15.449,M4
15.0,15.46,M4
15.391,15.461,M4
15.293,15.452,M4
15.0,15.439,M4
15.342,15.419,M4
15.928,15.423,M4
15.928,15.425,M4
15.977,15.324,M4
15.879,15.372,M4
16.025,15.447,M4
16.074,15.509,M4
15.781,15.546,M4
16.172,15.557,M4
15.635,15.573,M4
14.707,15.295,M4
14.463,15.308,M4
14.365,15.313,M4
14.805,15.309,M4
14.414,15.326,M4
14.707,15.298,M4
14.854,15.269,M4
14.756,15.32,M4
14.658,15.352,M4
14.658,15.385,M4
14.609,15.342,M4
14.756,15.374,M4
14.951,15.482,M4
14.951,15.531,M4
14.854,15.527,M4
14.854,15.5,M4
14.951,15.45,M4
15.098,15.375,M4
15.098,15.223,M4
15.0,15.134,M4
15.049,15.092,M4
14.707,15.11,M4
14.658,15.152,M4
14.658,15.178,M4
14.414,15.196,M4
12.949,15.156,M4
14.023,15.051,M4
13.779,14.973,M4
13.975,14.987,M4
14.023,15.015,M4
13.779,15.004,M4
13.193,14.985,M4
12.461,14.958,M4
13.682,14.921,M4
13.73,14.934,M4
12.998,14.951,M4
13.779,15.328,M4
13.877,15.412,M4
13.926,15.443,M4
13.34,15.439,M4
13.633,15.45,M4
13.682,15.445,M4
13.047,15.322,M4
13.682,15.121,M4
14.121,14.951,M4
14.023,14.962,M4
14.072,14.984,M4
13.584,15.117,M4
13.779,15.134,M4
13.682,15.176,M4
13.828,15.194,M4
13.779,15.189,M4
13.926,15.205,M4
14.072,15.222,M4
13.975,15.236,M4
13.975,15.256,M4
13.926,15.266,M4
13.926,15.249,M4
14.023,15.284,M4
13.828,15.198,M4
13.682,15.187,M4
13.584,15.121,M4
13.73,15.251,M4
13.438,15.218,M4
13.73,15.35,M4
13.633,15.372,M4
13.926,15.35,M4
13.975,15.326,M4
12.559,15.306,M4
13.145,15.324,M4
13.779,15.064,M4
13.34,15.068,M4
14.268,15.057,M4
14.268,15.084,M4
14.219,15.174,M4
14.658,15.284,M4
14.707,15.234,M4
14.707,15.11,M4
14.805,15.121,M4
14.854,15.064,M4
14.902,15.084,M4
15.0,15.115,M4
15.146,15.106,M4
15.098,15.082,M4
14.902,15.048,M4
14.707,15.048,M4
14.17,14.956,M4
13.73,14.875,M4
13.193,14.806,M4
13.633,14.8,M4
12.949,14.806,M4
13.193,14.756,M4
12.656,14.674,M4
12.949,14.687,M4
12.9,14.691,M4
12.754,14.663,M4
13.047,14.775,M4
13.291,14.806,M4
13.34,14.778,M4
13.34,14.738,M4
13.438,14.707,M4
13.096,14.667,M4
13.242,14.65,M4
13.291,14.628,M4
13.486,14.786,M4
13.535,14.822,M4
13.535,14.861,M4
13.486,14.877,M4
13.535,14.843,M4
13.486,14.782,M4
13.486,14.76,M4
13.486,14.738,M4
13.584,14.709,M4
13.438,14.52,M4
12.412,14.557,M4
11.924,14.601,M4
11.191,14.643,M4
11.289,14.626,M4
11.24,14.645,M4
11.582,14.67,M4
11.631,14.683,M4
12.021,14.643,M4
11.973,14.619,M4
12.217,14.604,M4
12.217,14.604,M4
12.559,14.584,M4
12.51,14.586,M4
12.363,14.59,M4
12.559,14.592,M4
12.363,14.606,M4
12.168,14.583,M4
12.119,14.566,M4
12.412,14.531,M4
12.07,14.539,M4
12.266,14.542,M4
12.607,14.544,M4
11.582,14.504,M4
12.168,14.487,M4
11.777,14.498,M4
12.168,14.515,M4
12.51,14.518,M4
12.51,14.498,M4
12.9,14.504,M4
12.9,14.515,M4
12.949,14.515,M4
12.705,14.513,M4
12.363,14.5,M4
13.047,14.476,M4
13.096,14.469,M4
12.852,14.467,M4
12.852,14.462,M4
12.754,14.476,M4
12.705,14.48,M4
12.852,14.48,M4
12.705,14.482,M4
12.607,14.471,M4
12.217,14.46,M4
12.51,14.416,M4
12.266,14.39,M4
12.412,14.431,M4
12.314,14.489,M4
12.266,14.52,M4
12.266,14.544,M4
12.119,14.592,M4
12.656,14.625,M4
13.34,14.711,M4
12.998,14.756,M4
13.145,14.817,M4
12.998,14.788,M4
13.096,14.724,M4
13.193,14.617,M4
13.193,14.619,M4
13.682,14.599,M4
13.926,14.572,M4
14.023,14.604,M4
13.633,14.632,M4
13.877,14.621,M4
14.121,14.606,M4
14.268,14.529,M4
14.512,14.354,M4
14.756,14.436,M4
14.805,14.368,M4
14.805,14.326,M4
15.342,14.194,M4
15.488,14.189,M4
14.365,14.174,M4
13.584,14.156,M4
14.121,14.152,M4
14.316,14.171,M4
14.17,14.161,M4
13.584,14.125,M4
14.219,14.136,M4
13.877,14.163,M4
14.121,14.154,M4
13.145,14.108,M4
13.633,14.095,M4
11.924,14.092,M4
13.73,14.094,M4
13.096,14.084,M4
12.803,14.052,M4
13.438,14.072,M4
13.34,14.108,M4
13.779,14.017,M4
13.486,13.943,M4
12.998,13.861,M4
13.34,13.846,M4
12.217,13.837,M4
13.291,13.867,M4
13.682,13.896,M4
13.926,13.938,M4
14.023,13.989,M4
13.682,14.011,M4
13.975,14.015,M4
14.17,14.024,M4
14.17,14.013,M4
13.779,13.874,M4
13.779,13.801,M4
12.9,13.749,M4
13.535,13.727,M4
13.584,13.716,M4
13.682,13.696,M4
13.682,13.738,M4
13.438,13.773,M4
13.682,13.792,M4
13.438,13.762,M4
13.193,13.713,M4
13.34,13.729,M4
13.486,13.835,M4
13.389,13.839,M4
13.682,13.799,M4
12.705,13.733,M4
12.705,13.689,M4
13.34,13.696,M4
13.975,13.707,M4
13.877,13.707,M4
14.072,13.742,M4
14.121,13.748,M4
14.023,13.786,M4
14.023,13.876,M4
14.023,13.865,M4
13.682,13.856,M4
14.023,13.845,M4
14.316,13.837,M4
13.389,13.83,M4
13.828,13.841,M4
13.926,13.845,M4
13.584,13.837,M4
13.389,13.834,M4
13.096,13.826,M4
13.047,13.808,M4
12.803,13.804,M4
12.949,13.797,M4
13.486,13.784,M4
14.268,13.775,M4
14.805,13.764,M4
15.293,13.768,M4
15.293,13.781,M4
15.342,13.766,M4
15.244,13.773,M4
15.244,13.781,M4
15.391,13.782,M4
15.293,13.775,M4
15.391,13.782,M4
15.244,13.81,M4
15.195,13.848,M4
15.098,13.868,M4
14.951,13.892,M4
14.707,13.89,M4
14.609,13.874,M4
14.365,13.868,M4
13.633,13.859,M4
13.291,13.848,M4
13.73,13.841,M4
13.779,13.845,M4
13.486,13.846,M4
13.633,13.848,M4
13.682,13.867,M4
13.73,13.872,M4
13.779,13.872,M4
13.682,13.87,M4
13.633,13.868,M4
13.584,13.865,M4
13.438,13.868,M4
10.459,13.819,M4
10.313,13.804,M4
10.947,13.795,M4
11.533,13.804,M4
11.729,13.797,M4
12.119,13.808,M4
12.461,13.815,M4
12.803,13.826,M4
11.973,13.819,M4
12.266,13.817,M4
12.705,13.812,M4
12.314,13.801,M4
12.9,13.792,M4
12.021,13.799,M4
11.387,13.81,M4
12.021,13.823,M4
10.703,13.821,M4
11.924,13.834,M4
12.021,13.824,M4
12.852,13.824,M4
13.242,13.815,M4
13.438,13.808,M4
12.852,13.797,M4
13.291,13.799,M4
13.682,13.786,M4
13.877,13.766,M4
13.682,13.751,M4
13.877,13.735,M4
13.975,13.729,M4
14.121,13.713,M4
13.779,13.704,M4
13.438,13.694,M4
14.072,13.682,M4
12.803,13.678,M4
12.559,13.669,M4
13.242,13.689,M4
13.193,13.707,M4
13.682,13.722,M4
14.023,13.715,M4
13.975,13.716,M4
14.121,13.716,M4
14.17,13.722,M4
14.316,13.722,M4
14.219,13.716,M4
14.463,13.715,M4
14.365,13.704,M4
13.73,13.691,M4
14.365,13.683,M4
13.926,13.7,M4
13.193,13.68,M4
13.291,13.661,M4
12.9,13.652,M4
12.852,13.641,M4
13.047,13.629,M4
11.582,13.614,M4
11.729,13.614,M4
11.582,13.625,M4
11.582,13.625,M4
12.51,13.641,M4
11.973,13.636,M4
12.412,13.632,M4
11.924,13.629,M4
11.68,13.625,M4
11.826,13.629,M4
12.998,13.629,M4
12.852,13.616,M4
13.047,13.614,M4
12.803,13.596,M4
12.852,13.596,M4
12.9,13.585,M4
12.852,13.574,M4
12.9,13.553,M4
12.852,13.533,M4
12.852,13.497,M4
12.461,13.486,M4
11.875,13.521,M4
12.559,13.522,M4
12.021,13.519,M4
12.852,13.513,M4
13.096,13.524,M4
13.047,13.572,M4
13.047,13.585,M4
12.363,13.568,M4
12.998,13.575,M4
12.852,13.594,M4
12.607,13.553,M4
13.047,13.535,M4
12.9,13.535,M4
12.803,13.546,M4
13.096,13.561,M4
11.924,13.564,M4
13.486,13.55,M4
13.193,13.544,M4
13.877,13.521,M4
13.877,13.455,M4
13.633,13.347,M4
13.096,13.453,M4
13.096,13.434,M4
13.926,13.407,M4
14.023,13.398,M4
13.779,13.378,M4
13.242,13.391,M4
13.389,13.449,M4
13.145,13.383,M4
13.047,13.38,M4
10.996,13.389,M4
11.973,13.405,M4
11.973,13.453,M4
12.119,13.484,M4
12.314,13.504,M4
12.266,13.495,M4
12.412,13.464,M4
12.51,13.412,M4
12.51,13.403,M4
12.705,13.411,M4
12.51,13.414,M4
12.705,13.37,M4
11.875,13.365,M4
12.168,13.376,M4
11.973,13.396,M4
12.314,13.427,M4
11.826,13.427,M4
12.314,13.429,M4
12.314,13.431,M4
12.412,13.389,M4
12.266,13.343,M4
12.217,13.321,M4
12.51,13.341,M4
12.314,13.332,M4
12.656,13.347,M4
12.314,13.345,M4
12.705,13.352,M4
12.607,13.35,M4
12.949,13.352,M4
12.998,13.348,M4
12.461,13.336,M4
12.656,13.339,M4
12.656,13.334,M4
11.826,13.352,M4
12.119,13.367,M4
12.314,13.341,M4
12.754,13.325,M4
13.34,13.317,M4
13.047,13.306,M4
13.096,13.317,M4
12.9,13.321,M4
13.486,13.315,M4
13.145,13.308,M4
13.096,13.319,M4
12.9,13.326,M4
13.389,13.345,M4
13.584,13.396,M4
13.779,13.398,M4
13.877,13.359,M4
13.535,13.369,M4
13.877,13.374,M4
13.389,13.376,M4
13.047,13.392,M4
12.998,13.414,M4
12.705,13.42,M4
12.51,13.418,M4
12.852,13.412,M4
13.779,13.416,M4
13.389,13.381,M4
12.803,13.345,M4
12.656,13.303,M4
12.314,13.292,M4
12.705,13.288,M4
12.51,13.279,M4
12.607,13.295,M4
12.168,13.33,M4
12.461,13.381,M4
12.705,13.405,M4
12.754,13.433,M4
12.51,13.445,M4
12.607,13.458,M4
12.607,13.449,M4
12.656,13.414,M4
12.754,13.403,M4
13.096,13.409,M4
13.096,13.422,M4
13.145,13.436,M4
13.096,13.42,M4
13.096,13.416,M4
13.145,13.431,M4
13.193,13.431,M4
13.291,13.427,M4
13.291,13.414,M4
12.998,13.401,M4
12.9,13.381,M4
13.145,13.372,M4
12.461,13.369,M4
12.852,13.372,M4
13.34,13.381,M4
13.73,13.42,M4
13.242,13.425,M4
13.291,13.433,M4
13.291,13.451,M4
13.34,13.447,M4
13.486,13.434,M4
13.682,13.416,M4
13.584,13.401,M4
13.584,13.403,M4
11.68,13.381,M4
12.412,13.4,M4
13.047,13.369,M4
12.949,13.348,M4
12.803,13.328,M4
12.754,13.308,M4
12.705,13.303,M4
12.705,13.334,M4
12.168,13.354,M4
11.924,13.374,M4
11.338,13.372,M4
10.41,13.369,M4
11.289,13.369,M4
11.24,13.359,M4
11.387,13.345,M4
11.582,13.319,M4
11.582,13.334,M4
11.826,13.339,M4
11.777,13.319,M4
11.973,13.266,M4
11.729,13.255,M4
12.217,13.257,M4
8.799,13.242,M4
10.85,13.229,M4
9.531,13.226,M4
10.068,13.211,M4
10.459,13.184,M4
10.557,13.215,M4
10.996,13.207,M4
11.094,13.174,M4
10.459,13.176,M4
10.801,13.184,M4
10.996,13.189,M4
10.898,13.18,M4
10.703,13.18,M4
8.896,13.173,M4
8.848,13.158,M4
9.189,13.184,M4
9.629,13.218,M4
9.873,13.224,M4
9.678,13.222,M4
9.58,13.224,M4
9.238,13.207,M4
9.482,13.178,M4
9.287,13.176,M4
10.801,13.143,M4
10.215,13.141,M4
10.557,13.147,M4
10.752,13.149,M4
10.801,13.136,M4
10.85,13.114,M4
10.605,13.101,M4
10.898,13.088,M4
11.045,13.079,M4
11.191,13.077,M4
11.094,13.076,M4
11.387,13.092,M4
11.387,13.173,M4
11.582,13.282,M4
11.875,13.33,M4
11.924,13.336,M4
11.729,13.304,M4
12.217,13.259,M4
12.021,13.094,M4
12.021,13.055,M4
9.775,13.052,M4
9.922,13.103,M4
10.996,13.147,M4
11.338,13.196,M4
12.559,13.204,M4
12.314,13.2,M4
12.314,13.182,M4
12.119,13.176,M4
12.07,13.158,M4
12.021,13.061,M4
12.51,13.065,M4
11.924,13.065,M4
11.973,13.068,M4
11.582,13.077,M4
11.582,13.127,M4
11.777,13.138,M4
12.217,13.14,M4
12.021,13.136,M4
12.07,13.13,M4
12.021,13.129,M4
12.266,13.114,M4
11.875,13.063,M4
11.973,13.021,M4
12.07,12.977,M4
12.168,13.013,M4
12.168,13.096,M4
12.266,13.12,M4
12.266,13.112,M4
12.314,13.114,M4
12.51,13.094,M4
12.51,13.037,M4
12.656,13.044,M4
12.51,13.048,M4
12.559,13.105,M4
12.559,13.2,M4
12.705,13.246,M4
12.754,13.246,M4
12.998,13.218,M4
12.949,13.207,M4
13.242,13.215,M4
13.584,13.215,M4
13.486,13.222,M4
12.119,13.207,M4
12.119,13.242,M4
12.119,13.257,M4
12.314,13.248,M4
12.363,13.264,M4
12.705,13.246,M4
12.754,13.226,M4
12.51,13.154,M4
12.705,13.055,M4
12.852,13.061,M4
12.9,13.059,M4
12.852,13.05,M4
12.119,13.044,M4
12.363,13.054,M4
13.242,13.059,M4
13.291,13.066,M4
13.438,13.09,M4
13.633,13.118,M4
13.73,13.136,M4
13.584,13.165,M4
13.73,13.209,M4
14.023,13.253,M4
13.926,13.257,M4
14.023,13.248,M4
13.975,13.24,M4
13.926,13.246,M4
14.17,13.253,M4
14.023,13.25,M4
13.73,13.239,M4
13.779,13.187,M4
13.633,13.099,M4
13.633,13.0,M4
13.389,13.015,M4
13.438,13.021,M4
13.291,13.024,M4
13.193,13.03,M4
13.34,13.132,M4
13.145,13.145,M4
13.145,13.173,M4
13.145,13.185,M4
13.096,13.191,M4
13.193,13.152,M4
13.145,13.165,M4
13.291,13.196,M4
13.438,13.176,M4
13.486,13.129,M4
13.73,13.127,M4
14.072,13.145,M4
13.877,13.152,M4
13.73,13.151,M4
13.682,13.147,M4
13.584,13.141,M4
13.438,13.114,M4
13.486,13.12,M4
13.535,13.121,M4
13.438,13.121,M4
13.193,13.12,M4
13.193,13.2,M4
13.193,13.284,M4
13.047,13.282,M4
12.998,13.226,M4
12.9,13.174,M4
12.852,13.173,M4
12.51,13.185,M4
12.314,13.18,M4
12.363,13.185,M4
12.461,13.176,M4
12.656,13.25,M4
12.754,13.246,M4
12.656,13.248,M4
12.656,13.282,M4
12.656,13.259,M4
12.656,13.2,M4
12.559,13.246,M4
12.559,13.242,M4
12.852,13.231,M4
12.949,13.308,M4
12.998,13.361,M4
13.096,13.473,M4
13.096,13.548,M4
12.949,13.608,M4
12.852,13.63,M4
12.803,13.592,M4
12.754,13.466,M4
13.047,13.444,M4
13.193,13.484,M4
12.9,13.478,M4
13.291,13.453,M4
13.193,13.466,M4
13.193,13.478,M4
13.242,13.456,M4
13.242,13.447,M4
13.096,13.442,M4
12.363,13.477,M4
12.266,13.572,M4
12.607,13.612,M4
12.559,13.608,M4
12.266,13.601,M4
12.656,13.566,M4
12.559,13.513,M4
12.852,13.489,M4
12.949,13.499,M4
12.949,13.53,M4
13.047,13.575,M4
12.998,13.599,M4
12.949,13.586,M4
12.754,13.544,M4
12.852,13.51,M4
12.998,13.559,M4
13.145,13.596,M4
13.145,13.61,M4
12.51,13.608,M4
12.852,13.603,M4
13.193,13.603,M4
13.145,13.596,M4
12.9,13.612,M4
12.852,13.616,M4
12.607,13.592,M4
13.047,13.601,M4
13.193,13.601,M4
12.9,13.61,M4
13.438,13.63,M4
12.852,13.651,M4
13.535,13.654,M4
13.633,13.605,M4
12.852,13.647,M4
13.486,13.651,M4
13.779,13.651,M4
13.975,13.698,M4
14.17,13.744,M4
14.121,13.775,M4
14.268,13.634,M4
14.17,13.508,M4
14.023,13.484,M4
13.535,13.466,M4
13.535,13.444,M4
13.535,13.425,M4
14.17,13.416,M4
14.268,13.418,M4
14.414,13.425,M4
13.682,13.433,M4
13.584,13.427,M4
13.291,13.411,M4
13.486,13.392,M4
12.119,13.387,M4
13.291,13.4,M4
12.949,13.385,M4
13.242,13.359,M4
13.047,13.359,M4
13.438,13.321,M4
13.584,13.455,M4
13.633,13.455,M4
13.73,13.361,M4
13.633,13.326,M4
13.633,13.29,M4
13.535,13.288,M4
13.633,13.304,M4
13.779,13.315,M4
13.828,13.348,M4
13.975,13.308,M4
12.998,13.303,M4
13.34,13.279,M4
12.705,13.26,M4
12.949,13.244,M4
12.803,13.158,M4
13.486,13.12,M4
13.584,13.209,M4
13.73,13.259,M4
13.926,13.262,M4
14.023,13.204,M4
14.17,12.805,M4
14.268,13.158,M4
14.854,13.284,M4
15.244,13.297,M4
15.098,13.37,M4
14.951,13.292,M4
14.902,13.066,M4
14.121,13.068,M4
13.389,13.132,M4
13.34,13.207,M4
13.535,13.286,M4
13.584,13.325,M4
13.584,13.304,M4
13.584,13.312,M4
13.584,13.31,M4
13.584,13.38,M4
13.584,13.376,M4
13.438,13.33,M4
13.438,13.319,M4
13.877,13.356,M4
13.975,13.464,M4
13.877,13.57,M4
13.975,13.612,M4
14.023,13.641,M4
13.242,13.669,M4
13.633,13.711,M4
13.779,13.72,M4
13.34,13.583,M4
13.438,13.339,M4
13.486,13.315,M4
13.34,13.306,M4
13.438,13.284,M4
13.73,13.286,M4
13.486,13.325,M4
13.438,13.475,M4
13.291,13.53,M4
13.242,13.535,M4
13.193,13.522,M4
13.486,13.519,M4
13.438,13.533,M4
13.486,13.533,M4
13.438,13.548,M4
13.291,13.555,M4
12.07,13.557,M4
13.193,13.564,M4
13.975,13.742,M4
14.365,13.801,M4
14.023,13.792,M4
13.926,13.711,M4
13.682,13.705,M4
13.975,13.713,M4
13.73,13.716,M4
13.242,13.718,M4
13.193,13.66,M4
13.242,13.594,M4
12.607,13.612,M4
13.242,13.588,M4
13.633,13.588,M4
13.633,13.586,M4
13.682,13.592,M4
13.633,13.583,M4
13.389,13.579,M4
13.242,13.572,M4
13.535,13.572,M4
13.096,13.588,M4
13.584,13.605,M4
13.682,13.59,M4
13.584,13.586,M4
13.438,13.59,M4
13.633,13.574,M4
13.877,13.585,M4
13.926,13.645,M4
13.877,13.676,M4
13.877,13.676,M4
12.949,13.742,M4
12.998,13.817,M4
12.852,13.856,M4
13.34,13.878,M4
12.852,13.887,M4
13.291,13.9,M4
12.754,13.42,M4
12.314,13.407,M4
12.412,13.391,M4
12.412,13.4,M4
12.412,13.423,M4
12.217,13.482,M4
12.168,13.524,M4
11.924,13.608,M4
11.973,13.608,M4
12.168,13.535,M4
12.119,13.445,M4
12.363,13.445,M4
12.217,13.449,M4
12.07,13.451,M4
11.875,13.445,M4
11.875,13.427,M4
11.631,13.409,M4
11.729,13.418,M4
10.703,13.401,M4
11.729,13.339,M4
11.777,13.396,M4
12.119,13.405,M4
12.363,13.308,M4
12.559,13.264,M4
12.559,13.27,M4
12.559,13.228,M4
12.656,13.185,M4
12.705,13.173,M4
12.51,13.152,M4
11.729,13.152,M4
11.826,13.14,M4
11.631,13.16,M4
11.191,13.184,M4
10.654,13.147,M4
10.508,13.12,M4
10.85,13.116,M4
11.289,13.101,M4
11.387,13.09,M4
11.484,13.087,M4
12.021,13.066,M4
11.973,13.052,M4
12.363,13.134,M4
11.094,13.204,M4
10.752,13.207,M4
10.898,13.195,M4
13.145,13.226,M4
13.096,13.308,M4
12.754,13.575,M4
12.852,13.537,M4
12.021,13.414,M4
11.143,13.292,M4
10.508,13.332,M4
10.898,13.354,M4
10.996,13.308,M4
11.094,13.524,M4
10.215,13.522,M4
10.459,13.506,M4
10.801,13.541,M4
8.359,13.568,M4
10.166,13.585,M4
10.557,13.597,M4
8.75,13.607,M4
9.189,13.616,M4
9.824,13.634,M4
9.336,13.625,M4
9.434,13.629,M4
9.385,13.676,M4
9.287,13.682,M4
10.166,13.691,M4
9.775,13.678,M4
9.971,13.671,M4
11.338,13.385,M4
11.484,13.347,M4
11.631,13.385,M4
11.484,13.412,M4
11.484,13.528,M4
11.533,13.553,M4
11.338,13.583,M4
11.68,13.614,M4
11.484,13.647,M4
11.191,13.636,M4
11.436,13.638,M4
11.289,13.64,M4
11.436,13.656,M4
11.631,13.656,M4
11.68,13.649,M4
11.582,13.656,M4
12.07,13.524,M4
12.412,13.35,M4
12.803,13.361,M4
13.047,12.85,M4
12.461,12.839,M4
11.973,13.077,M4
13.096,13.206,M4
12.803,13.217,M4
12.998,13.251,M4
13.633,13.306,M4
13.438,13.315,M4
12.852,13.301,M4
13.047,13.314,M4
12.07,13.369,M4
11.729,13.367,M4
12.119,13.301,M4
11.973,13.321,M4
11.191,13.282,M4
11.484,13.207,M4
11.484,13.032,M4
11.777,12.913,M4
11.045,12.709,M4
11.729,12.612,M4
11.24,12.854,M4
11.338,13.248,M4
11.143,13.337,M4
10.947,13.348,M4
11.094,13.347,M4
11.191,13.339,M4
11.582,13.31,M4
11.484,13.12,M4
11.582,12.559,M4
11.631,12.557,M4
11.777,12.838,M4
11.631,12.843,M4
12.412,12.823,M4
12.412,12.83,M4
12.314,12.832,M4
12.412,12.779,M4
12.266,12.827,M4
12.217,12.832,M4
12.217,12.808,M4
12.07,12.715,M4
11.924,12.68,M4
12.021,12.689,M4
11.924,12.733,M4
12.119,12.768,M4
12.119,12.794,M4
12.363,12.859,M4
12.314,12.936,M4
11.973,12.953,M4
12.07,12.977,M4
12.461,12.957,M4
11.777,12.548,M4
11.68,12.532,M4
12.412,12.592,M4
13.291,12.651,M4
13.096,12.534,M4
13.193,12.541,M4
13.389,12.548,M4
13.633,12.543,M4
13.682,12.508,M4
13.73,12.418,M4
13.828,12.391,M4
13.975,12.347,M4
14.023,12.323,M4
13.682,12.427,M4
13.779,12.781,M4
14.121,12.797,M4
13.926,12.757,M4
13.828,12.814,M4
14.121,12.808,M4
14.023,12.799,M4
14.17,12.614,M4
13.779,12.532,M4
13.438,12.402,M4
13.584,12.446,M4
13.486,12.451,M4
13.34,12.482,M4
13.34,12.462,M4
13.291,12.471,M4
13.535,12.497,M4
14.072,12.545,M4
13.926,12.576,M4
14.072,12.466,M4
14.121,12.393,M4
14.121,12.435,M4
14.023,12.469,M4
13.926,12.504,M4
14.17,12.495,M4
14.072,12.541,M4
13.975,12.532,M4
12.021,12.524,M4
11.924,12.535,M4
12.461,12.537,M4
12.412,12.44,M4
12.51,12.327,M4
12.559,12.341,M4
12.705,12.343,M4
12.705,12.345,M4
12.705,12.347,M4
12.705,12.345,M4
12.705,12.349,M4
12.607,12.339,M4
12.461,12.347,M4
12.412,12.328,M4
12.461,12.301,M4
12.607,12.299,M4
12.217,12.281,M4
12.168,12.307,M4
11.973,12.314,M4
11.875,12.31,M4
12.119,12.296,M4
12.363,12.314,M4
12.266,12.431,M4
12.949,12.479,M4
13.389,12.596,M4
13.73,12.649,M4
13.633,12.654,M4
13.73,12.521,M4
13.682,12.327,M4
13.682,12.316,M4
13.633,12.277,M4
13.535,12.244,M4
13.389,12.215,M4
13.291,12.261,M4
12.754,12.339,M4
12.949,12.367,M4
12.803,12.336,M4
12.803,12.361,M4
12.754,12.378,M4
12.656,12.393,M4
12.754,12.394,M4
12.559,12.396,M4
12.559,12.393,M4
11.436,12.365,M4
12.119,12.382,M4
11.875,12.407,M4
11.875,12.36,M4
11.729,12.374,M4
11.631,12.4,M4
10.313,12.413,M4
10.898,12.415,M4
11.143,12.42,M4
11.338,12.437,M4
11.24,12.42,M4
11.143,12.422,M4
10.996,12.424,M4
10.996,12.488,M4
11.143,12.537,M4
11.338,12.576,M4
11.191,12.59,M4
11.338,12.535,M4
11.387,12.495,M4
11.582,12.446,M4
11.973,12.482,M4
10.801,12.497,M4
10.654,12.497,M4
9.922,12.519,M4
10.459,12.484,M4
10.264,12.411,M4
9.775,12.385,M4
10.068,12.422,M4
10.215,12.442,M4
9.775,12.451,M4
10.508,12.427,M4
9.873,12.407,M4
10.215,12.387,M4
10.166,12.363,M4
10.313,12.341,M4
10.313,12.321,M4
10.654,12.283,M4
10.605,12.341,M4
10.02,12.372,M4
10.41,12.341,M4
10.361,12.33,M4
8.848,12.314,M4
9.678,12.305,M4
10.02,12.294,M4
9.775,12.297,M4
10.117,12.325,M4
9.775,12.36,M4
10.264,12.325,M4
9.873,12.312,M4
10.166,12.332,M4
10.361,12.347,M4
9.678,12.327,M4
10.557,12.29,M4
10.313,12.292,M4
10.508,12.246,M4
10.508,12.246,M4
10.703,12.241,M4
10.313,12.235,M4
10.898,12.235,M4
10.85,12.244,M4
9.629,12.224,M4
10.654,12.264,M4
10.898,12.226,M4
10.801,12.231,M4
10.703,12.242,M4
10.752,12.228,M4
10.947,12.217,M4
10.801,12.175,M4
10.898,12.2,M4
11.094,12.198,M4
10.459,12.217,M4
10.703,12.204,M4
10.801,12.634,M4
10.313,12.79,M4
10.752,12.87,M4
11.24,12.85,M4
10.996,12.806,M4
10.41,12.753,M4
10.068,12.841,M4
11.24,12.852,M4
11.729,12.85,M4
11.582,12.869,M4
10.703,12.887,M4
9.775,12.903,M4
10.654,12.92,M4
10.41,12.903,M4
10.264,12.894,M4
10.996,12.87,M4
10.752,12.83,M4
10.752,12.783,M4
10.605,12.751,M4
10.508,12.704,M4
10.264,12.698,M4
10.215,12.706,M4
10.02,12.77,M4
10.215,12.786,M4
10.264,12.825,M4
10.313,12.852,M4
10.068,12.845,M4
10.215,12.843,M4
10.459,12.849,M4
10.215,12.878,M4
10.264,12.889,M4
10.215,12.869,M4
10.166,12.861,M4
10.215,12.849,M4
9.775,12.827,M4
10.02,12.805,M4
10.02,12.79,M4
10.02,12.772,M4
9.971,12.744,M4
9.824,12.715,M4
9.922,12.704,M4
10.117,12.704,M4
10.215,12.711,M4
10.02,12.722,M4
9.922,12.735,M4
9.971,12.755,M4
9.873,12.761,M4
9.971,12.783,M4
9.824,12.733,M4
8.652,12.66,M4
8.75,12.557,M4
8.604,12.495,M4
9.385,12.629,M4
10.166,12.53,M4
11.777,12.506,M4
11.729,12.581,M4
11.533,12.638,M4
10.557,12.583,M4
11.045,12.554,M4
10.459,12.51,M4
10.898,12.468,M4
10.264,12.413,M4
8.066,12.354,M4
8.945,12.305,M4
