"temperature","feels_like","humidity","time","location"
20.0,19.7,63.0,"2021-01-24 16:30:00",Fernanda's Room
17.0,16.27,58.0,"2021-01-24 16:45:00.060000000",Master Room
19.0,17.43,18.0,"2021-01-24 16:45:00.060000000",Kids Room
20.0,19.67,62.0,"2021-01-24 16:45:00.060000000",Fernanda's Room
17.0,16.3,59.0,"2021-01-24 17:00:00",Master Room
19.0,17.43,18.0,"2021-01-24 17:00:00",Kids Room
20.0,19.7,63.0,"2021-01-24 17:00:00",Fernanda's Room
17.0,16.3,59.0,"2021-01-24 17:15:00",Master Room
19.0,17.43,18.0,"2021-01-24 17:15:00",Kids Room
20.0,19.7,63.0,"2021-01-24 17:15:00",Fernanda's Room
17.0,16.24,57.0,"2021-01-24 17:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 17:30:00",Kids Room
20.0,19.7,63.0,"2021-01-24 17:30:00",Fernanda's Room
17.0,16.22,56.0,"2021-01-24 17:45:00",Master Room
19.0,17.43,18.0,"2021-01-24 17:45:00",Kids Room
20.0,19.7,63.0,"2021-01-24 17:45:00",Fernanda's Room
17.0,16.22,56.0,"2021-01-24 18:00:00.060000000",Master Room
19.0,17.43,18.0,"2021-01-24 18:00:00.060000000",Kids Room
21.0,20.83,64.0,"2021-01-24 18:00:00.060000000",Fernanda's Room
17.0,16.24,57.0,"2021-01-24 18:15:00",Master Room
19.0,17.43,18.0,"2021-01-24 18:15:00",Kids Room
21.0,20.8,63.0,"2021-01-24 18:15:00",Fernanda's Room
18.0,17.37,58.0,"2021-01-24 18:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 18:30:00",Kids Room
21.0,20.8,63.0,"2021-01-24 18:30:00",Fernanda's Room
18.0,17.37,58.0,"2021-01-24 18:45:00",Master Room
20.0,18.53,18.0,"2021-01-24 18:45:00",Kids Room
22.0,21.9,63.0,"2021-01-24 18:45:00",Fernanda's Room
18.0,17.37,58.0,"2021-01-24 19:00:00",Master Room
20.0,18.53,18.0,"2021-01-24 19:00:00",Kids Room
22.0,21.9,63.0,"2021-01-24 19:00:00",Fernanda's Room
18.0,17.37,58.0,"2021-01-24 19:15:00",Master Room
20.0,18.53,18.0,"2021-01-24 19:15:00",Kids Room
22.0,21.9,63.0,"2021-01-24 19:15:00",Fernanda's Room
18.0,17.37,58.0,"2021-01-24 19:30:00",Master Room
20.0,18.53,18.0,"2021-01-24 19:30:00",Kids Room
22.0,21.9,63.0,"2021-01-24 19:30:00",Fernanda's Room
18.0,17.37,58.0,"2021-01-24 19:45:00",Master Room
20.0,18.53,18.0,"2021-01-24 19:45:00",Kids Room
23.0,23.0,63.0,"2021-01-24 19:45:00",Fernanda's Room
18.0,17.37,58.0,"2021-01-24 20:00:00",Master Room
20.0,18.53,18.0,"2021-01-24 20:00:00",Kids Room
23.0,22.97,62.0,"2021-01-24 20:00:00",Fernanda's Room
18.0,17.4,59.0,"2021-01-24 20:15:00",Master Room
20.0,18.53,18.0,"2021-01-24 20:15:00",Kids Room
23.0,22.97,62.0,"2021-01-24 20:15:00",Fernanda's Room
18.0,17.45,61.0,"2021-01-24 20:30:00",Master Room
20.0,18.53,18.0,"2021-01-24 20:30:00",Kids Room
23.0,22.97,62.0,"2021-01-24 20:30:00",Fernanda's Room
20.0,18.53,18.0,"2021-01-24 20:45:00",Kids Room
23.0,22.95,61.0,"2021-01-24 20:45:00",Fernanda's Room
19.0,18.47,58.0,"2021-01-24 21:00:00",Master Room
20.0,18.53,18.0,"2021-01-24 21:00:00",Kids Room
23.0,22.95,61.0,"2021-01-24 21:00:00",Fernanda's Room
19.0,18.5,59.0,"2021-01-24 21:15:00.060000000",Master Room
20.0,18.53,18.0,"2021-01-24 21:15:00.060000000",Kids Room
23.0,22.97,62.0,"2021-01-24 21:15:00.060000000",Fernanda's Room
19.0,18.5,59.0,"2021-01-24 21:30:00",Master Room
20.0,18.53,18.0,"2021-01-24 21:30:00",Kids Room
23.0,22.95,61.0,"2021-01-24 21:30:00",Fernanda's Room
19.0,18.47,58.0,"2021-01-24 21:45:00",Master Room
20.0,18.53,18.0,"2021-01-24 21:45:00",Kids Room
23.0,22.95,61.0,"2021-01-24 21:45:00",Fernanda's Room
19.0,18.44,57.0,"2021-01-24 22:00:00.060000000",Master Room
21.0,19.6,17.0,"2021-01-24 22:00:00.060000000",Kids Room
23.0,22.95,61.0,"2021-01-24 22:00:00.060000000",Fernanda's Room
20.0,18.53,18.0,"2021-01-24 22:15:00",Kids Room
23.0,22.95,61.0,"2021-01-24 22:15:00",Fernanda's Room
19.0,18.39,55.0,"2021-01-24 22:45:06.840000000",Master Room
20.0,18.53,18.0,"2021-01-24 22:45:06.840000000",Kids Room
22.0,21.9,63.0,"2021-01-24 22:45:06.840000000",Fernanda's Room
20.0,18.53,18.0,"2021-01-24 23:00:00",Kids Room
22.0,21.93,64.0,"2021-01-24 23:00:00",Fernanda's Room
20.0,18.53,18.0,"2021-01-24 23:15:00.060000000",Kids Room
21.0,20.83,64.0,"2021-01-24 23:15:00.060000000",Fernanda's Room
18.0,17.32,56.0,"2021-01-24 23:45:05.760000000",Master Room
19.0,17.43,18.0,"2021-01-24 23:45:05.760000000",Kids Room
21.0,20.83,64.0,"2021-01-24 23:45:05.760000000",Fernanda's Room
19.0,17.43,18.0,"2021-01-25 00:00:00.060000000",Kids Room
21.0,20.85,65.0,"2021-01-25 00:00:00.060000000",Fernanda's Room
19.0,17.43,18.0,"2021-01-25 00:30:05.220000000",Kids Room
21.0,20.85,65.0,"2021-01-25 00:30:05.220000000",Fernanda's Room
18.0,17.29,55.0,"2021-01-25 01:00:07.200000000",Master Room
19.0,17.43,18.0,"2021-01-25 01:00:07.200000000",Kids Room
20.0,19.75,65.0,"2021-01-25 01:00:07.200000000",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 01:15:00.060000000",Master Room
19.0,17.43,18.0,"2021-01-25 01:15:00.060000000",Kids Room
20.0,19.75,65.0,"2021-01-25 01:15:00.060000000",Fernanda's Room
18.0,17.24,53.0,"2021-01-25 01:30:00",Master Room
19.0,17.43,18.0,"2021-01-25 01:30:00",Kids Room
20.0,19.78,66.0,"2021-01-25 01:30:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 01:45:00.060000000",Master Room
19.0,17.43,18.0,"2021-01-25 01:45:00.060000000",Kids Room
20.0,19.78,66.0,"2021-01-25 01:45:00.060000000",Fernanda's Room
18.0,17.24,53.0,"2021-01-25 02:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 02:00:00",Kids Room
19.0,18.68,66.0,"2021-01-25 02:00:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-25 02:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 02:15:00",Kids Room
19.0,18.68,66.0,"2021-01-25 02:15:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-25 02:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 02:30:00",Kids Room
19.0,18.68,66.0,"2021-01-25 02:30:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 02:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 02:45:00",Kids Room
19.0,18.68,66.0,"2021-01-25 02:45:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 03:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 03:00:00",Kids Room
19.0,18.68,66.0,"2021-01-25 03:00:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 03:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 03:15:00",Kids Room
19.0,18.68,66.0,"2021-01-25 03:15:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 03:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 03:30:00",Kids Room
19.0,18.68,66.0,"2021-01-25 03:30:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 03:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 03:45:00",Kids Room
18.0,17.58,66.0,"2021-01-25 03:45:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 04:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 04:00:00",Kids Room
18.0,17.58,66.0,"2021-01-25 04:00:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 04:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 04:15:00",Kids Room
18.0,17.58,66.0,"2021-01-25 04:15:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 04:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 04:30:00",Kids Room
18.0,17.58,66.0,"2021-01-25 04:30:00",Fernanda's Room
17.0,16.17,54.0,"2021-01-25 04:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 04:45:00",Kids Room
18.0,17.58,66.0,"2021-01-25 04:45:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 05:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 05:00:00",Kids Room
18.0,17.6,67.0,"2021-01-25 05:00:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 05:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 05:15:00",Kids Room
18.0,17.6,67.0,"2021-01-25 05:15:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 05:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 05:30:00",Kids Room
18.0,17.6,67.0,"2021-01-25 05:30:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 05:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 05:45:00",Kids Room
18.0,17.6,67.0,"2021-01-25 05:45:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 06:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 06:00:00",Kids Room
18.0,17.6,67.0,"2021-01-25 06:00:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 06:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 06:15:00",Kids Room
18.0,17.6,67.0,"2021-01-25 06:15:00",Fernanda's Room
17.0,16.09,51.0,"2021-01-25 06:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 06:30:00",Kids Room
18.0,17.6,67.0,"2021-01-25 06:30:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 06:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 06:45:00",Kids Room
18.0,17.6,67.0,"2021-01-25 06:45:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 07:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 07:00:00",Kids Room
18.0,17.58,66.0,"2021-01-25 07:00:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 07:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 07:15:00",Kids Room
18.0,17.58,66.0,"2021-01-25 07:15:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 07:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 07:30:00",Kids Room
18.0,17.6,67.0,"2021-01-25 07:30:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 07:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 07:45:00",Kids Room
18.0,17.6,67.0,"2021-01-25 07:45:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 08:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 08:00:00",Kids Room
18.0,17.6,67.0,"2021-01-25 08:00:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 08:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 08:15:00",Kids Room
18.0,17.6,67.0,"2021-01-25 08:15:00",Fernanda's Room
17.0,16.09,51.0,"2021-01-25 08:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 08:30:00",Kids Room
18.0,17.6,67.0,"2021-01-25 08:30:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 08:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 08:45:00",Kids Room
18.0,16.35,19.0,"2021-01-25 08:45:00",Guest Room
18.0,17.6,67.0,"2021-01-25 08:45:00",Fernanda's Room
17.0,16.09,51.0,"2021-01-25 09:00:00.060000000",Master Room
18.0,16.35,19.0,"2021-01-25 09:00:00.060000000",Kids Room
19.0,17.43,18.0,"2021-01-25 09:00:00.060000000",Guest Room
18.0,17.58,66.0,"2021-01-25 09:00:00.060000000",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 09:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 09:15:00",Kids Room
19.0,17.43,18.0,"2021-01-25 09:15:00",Guest Room
19.0,18.63,64.0,"2021-01-25 09:15:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 09:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 09:30:00",Kids Room
19.0,17.43,18.0,"2021-01-25 09:30:00",Guest Room
19.0,18.65,65.0,"2021-01-25 09:30:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 09:45:00",Master Room
19.0,17.43,18.0,"2021-01-25 09:45:00",Kids Room
19.0,17.43,18.0,"2021-01-25 09:45:00",Guest Room
19.0,18.65,65.0,"2021-01-25 09:45:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 10:00:00",Master Room
19.0,17.43,18.0,"2021-01-25 10:00:00",Kids Room
19.0,17.43,18.0,"2021-01-25 10:00:00",Guest Room
20.0,19.73,64.0,"2021-01-25 10:00:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 10:15:00",Master Room
19.0,17.43,18.0,"2021-01-25 10:15:00",Kids Room
19.0,17.43,18.0,"2021-01-25 10:15:00",Guest Room
20.0,19.75,65.0,"2021-01-25 10:15:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 10:30:00",Master Room
19.0,17.43,18.0,"2021-01-25 10:30:00",Kids Room
19.0,17.43,18.0,"2021-01-25 10:30:00",Guest Room
20.0,19.7,63.0,"2021-01-25 10:30:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 10:45:00",Master Room
19.0,17.43,18.0,"2021-01-25 10:45:00",Kids Room
20.0,18.53,18.0,"2021-01-25 10:45:00",Guest Room
21.0,20.83,64.0,"2021-01-25 10:45:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-25 11:00:00",Master Room
19.0,17.43,18.0,"2021-01-25 11:00:00",Kids Room
20.0,18.53,18.0,"2021-01-25 11:00:00",Guest Room
20.0,19.73,64.0,"2021-01-25 11:00:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-25 11:15:00",Master Room
19.0,17.43,18.0,"2021-01-25 11:15:00",Kids Room
20.0,18.53,18.0,"2021-01-25 11:15:00",Guest Room
21.0,20.8,63.0,"2021-01-25 11:15:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 11:30:00",Master Room
19.0,17.43,18.0,"2021-01-25 11:30:00",Kids Room
20.0,18.53,18.0,"2021-01-25 11:30:00",Guest Room
20.0,19.67,62.0,"2021-01-25 11:30:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 11:45:00",Master Room
19.0,17.43,18.0,"2021-01-25 11:45:00",Kids Room
20.0,18.53,18.0,"2021-01-25 11:45:00",Guest Room
20.0,19.67,62.0,"2021-01-25 11:45:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 12:00:00",Master Room
19.0,17.43,18.0,"2021-01-25 12:00:00",Kids Room
20.0,18.53,18.0,"2021-01-25 12:00:00",Guest Room
20.0,19.7,63.0,"2021-01-25 12:00:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 12:15:00",Master Room
19.0,17.43,18.0,"2021-01-25 12:15:00",Kids Room
20.0,18.53,18.0,"2021-01-25 12:15:00",Guest Room
20.0,19.67,62.0,"2021-01-25 12:15:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 12:30:00",Master Room
19.0,17.43,18.0,"2021-01-25 12:30:00",Kids Room
20.0,18.53,18.0,"2021-01-25 12:30:00",Guest Room
20.0,19.67,62.0,"2021-01-25 12:30:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 12:45:00",Master Room
19.0,17.43,18.0,"2021-01-25 12:45:00",Kids Room
20.0,18.53,18.0,"2021-01-25 12:45:00",Guest Room
20.0,19.7,63.0,"2021-01-25 12:45:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 13:00:00",Master Room
19.0,17.43,18.0,"2021-01-25 13:00:00",Kids Room
20.0,18.53,18.0,"2021-01-25 13:00:00",Guest Room
20.0,19.7,63.0,"2021-01-25 13:00:00",Fernanda's Room
17.0,16.09,51.0,"2021-01-25 13:15:00",Master Room
19.0,17.43,18.0,"2021-01-25 13:15:00",Kids Room
20.0,18.53,18.0,"2021-01-25 13:15:00",Guest Room
20.0,19.7,63.0,"2021-01-25 13:15:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 13:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 13:30:00",Kids Room
20.0,18.53,18.0,"2021-01-25 13:30:00",Guest Room
20.0,19.7,63.0,"2021-01-25 13:30:00",Fernanda's Room
17.0,16.09,51.0,"2021-01-25 13:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 13:45:00",Kids Room
20.0,18.53,18.0,"2021-01-25 13:45:00",Guest Room
20.0,19.7,63.0,"2021-01-25 13:45:00",Fernanda's Room
18.0,17.19,51.0,"2021-01-25 14:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 14:00:00",Kids Room
20.0,18.53,18.0,"2021-01-25 14:00:00",Guest Room
19.0,18.6,63.0,"2021-01-25 14:00:00",Fernanda's Room
18.0,17.16,50.0,"2021-01-25 14:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 14:15:00",Kids Room
19.0,17.43,18.0,"2021-01-25 14:15:00",Guest Room
19.0,18.6,63.0,"2021-01-25 14:15:00",Fernanda's Room
18.0,17.19,51.0,"2021-01-25 14:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 14:30:00",Kids Room
19.0,17.43,18.0,"2021-01-25 14:30:00",Guest Room
19.0,18.63,64.0,"2021-01-25 14:30:00",Fernanda's Room
17.0,16.03,49.0,"2021-01-25 14:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 14:45:00",Kids Room
19.0,17.43,18.0,"2021-01-25 14:45:00",Guest Room
19.0,18.63,64.0,"2021-01-25 14:45:00",Fernanda's Room
17.0,16.03,49.0,"2021-01-25 15:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 15:00:00",Kids Room
19.0,17.43,18.0,"2021-01-25 15:00:00",Guest Room
19.0,18.63,64.0,"2021-01-25 15:00:00",Fernanda's Room
17.0,16.06,50.0,"2021-01-25 15:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 15:15:00",Kids Room
19.0,17.43,18.0,"2021-01-25 15:15:00",Guest Room
19.0,18.63,64.0,"2021-01-25 15:15:00",Fernanda's Room
17.0,16.03,49.0,"2021-01-25 15:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 15:30:00",Kids Room
19.0,17.43,18.0,"2021-01-25 15:30:00",Guest Room
19.0,18.6,63.0,"2021-01-25 15:30:00",Fernanda's Room
18.0,17.16,50.0,"2021-01-25 15:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 15:45:00",Kids Room
19.0,17.43,18.0,"2021-01-25 15:45:00",Guest Room
19.0,18.63,64.0,"2021-01-25 15:45:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-25 16:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 16:00:00",Kids Room
19.0,17.43,18.0,"2021-01-25 16:00:00",Guest Room
19.0,18.63,64.0,"2021-01-25 16:00:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-25 16:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 16:15:00",Kids Room
19.0,17.43,18.0,"2021-01-25 16:15:00",Guest Room
19.0,18.63,64.0,"2021-01-25 16:15:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 16:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 16:30:00",Kids Room
19.0,17.43,18.0,"2021-01-25 16:30:00",Guest Room
20.0,19.73,64.0,"2021-01-25 16:30:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-25 16:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 16:45:00",Kids Room
19.0,17.43,18.0,"2021-01-25 16:45:00",Guest Room
19.0,18.63,64.0,"2021-01-25 16:45:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 17:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 17:00:00",Kids Room
19.0,17.43,18.0,"2021-01-25 17:00:00",Guest Room
19.0,18.63,64.0,"2021-01-25 17:00:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 17:15:00",Master Room
19.0,17.43,18.0,"2021-01-25 17:15:00",Kids Room
19.0,17.43,18.0,"2021-01-25 17:15:00",Guest Room
19.0,18.65,65.0,"2021-01-25 17:15:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 17:30:00",Master Room
18.0,16.35,19.0,"2021-01-25 17:30:00",Kids Room
19.0,17.43,18.0,"2021-01-25 17:30:00",Guest Room
19.0,18.65,65.0,"2021-01-25 17:30:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 17:45:00",Master Room
18.0,16.35,19.0,"2021-01-25 17:45:00",Kids Room
19.0,17.43,18.0,"2021-01-25 17:45:00",Guest Room
19.0,18.65,65.0,"2021-01-25 17:45:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 18:00:00",Master Room
18.0,16.35,19.0,"2021-01-25 18:00:00",Kids Room
19.0,17.43,18.0,"2021-01-25 18:00:00",Guest Room
19.0,18.65,65.0,"2021-01-25 18:00:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 18:15:00",Master Room
18.0,16.35,19.0,"2021-01-25 18:15:00",Kids Room
19.0,17.43,18.0,"2021-01-25 18:15:00",Guest Room
19.0,18.65,65.0,"2021-01-25 18:15:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-25 18:30:00",Master Room
19.0,17.43,18.0,"2021-01-25 18:30:00",Kids Room
19.0,17.43,18.0,"2021-01-25 18:30:00",Guest Room
19.0,18.68,66.0,"2021-01-25 18:30:00",Fernanda's Room
18.0,17.19,51.0,"2021-01-25 18:45:00",Master Room
19.0,17.43,18.0,"2021-01-25 18:45:00",Kids Room
19.0,17.43,18.0,"2021-01-25 18:45:00",Guest Room
19.0,18.63,64.0,"2021-01-25 18:45:00",Fernanda's Room
18.0,17.21,52.0,"2021-01-25 19:00:00",Master Room
19.0,17.43,18.0,"2021-01-25 19:00:00",Kids Room
19.0,17.43,18.0,"2021-01-25 19:00:00",Guest Room
20.0,19.73,64.0,"2021-01-25 19:00:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 19:15:00",Master Room
19.0,17.43,18.0,"2021-01-25 19:15:00",Kids Room
20.0,18.53,18.0,"2021-01-25 19:15:00",Guest Room
20.0,19.73,64.0,"2021-01-25 19:15:00",Fernanda's Room
18.0,17.29,55.0,"2021-01-25 19:30:00",Master Room
19.0,17.43,18.0,"2021-01-25 19:30:00",Kids Room
20.0,18.53,18.0,"2021-01-25 19:30:00",Guest Room
20.0,19.78,66.0,"2021-01-25 19:30:00",Fernanda's Room
18.0,17.29,55.0,"2021-01-25 19:45:00",Master Room
19.0,17.43,18.0,"2021-01-25 19:45:00",Kids Room
20.0,18.53,18.0,"2021-01-25 19:45:00",Guest Room
20.0,19.78,66.0,"2021-01-25 19:45:00",Fernanda's Room
18.0,17.29,55.0,"2021-01-25 20:00:00",Master Room
19.0,17.43,18.0,"2021-01-25 20:00:00",Kids Room
20.0,18.53,18.0,"2021-01-25 20:00:00",Guest Room
20.0,19.78,66.0,"2021-01-25 20:00:00",Fernanda's Room
18.0,17.29,55.0,"2021-01-25 20:15:00",Master Room
19.0,17.43,18.0,"2021-01-25 20:15:00",Kids Room
20.0,18.53,18.0,"2021-01-25 20:15:00",Guest Room
21.0,20.85,65.0,"2021-01-25 20:15:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 20:30:00",Master Room
19.0,17.43,18.0,"2021-01-25 20:30:00",Kids Room
21.0,19.6,17.0,"2021-01-25 20:30:00",Guest Room
21.0,20.85,65.0,"2021-01-25 20:30:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 20:45:00",Master Room
19.0,17.43,18.0,"2021-01-25 20:45:00",Kids Room
20.0,18.53,18.0,"2021-01-25 20:45:00",Guest Room
21.0,20.83,64.0,"2021-01-25 20:45:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-25 21:00:00",Master Room
19.0,17.43,18.0,"2021-01-25 21:00:00",Kids Room
20.0,18.53,18.0,"2021-01-25 21:00:00",Guest Room
20.0,19.7,63.0,"2021-01-25 21:00:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 21:15:00",Master Room
19.0,17.43,18.0,"2021-01-25 21:15:00",Kids Room
20.0,18.53,18.0,"2021-01-25 21:15:00",Guest Room
20.0,19.7,63.0,"2021-01-25 21:15:00",Fernanda's Room
18.0,17.24,53.0,"2021-01-25 21:30:00.060000000",Master Room
19.0,17.43,18.0,"2021-01-25 21:30:00.060000000",Kids Room
20.0,18.53,18.0,"2021-01-25 21:30:00.060000000",Guest Room
21.0,20.83,64.0,"2021-01-25 21:30:00.060000000",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 21:45:00",Master Room
19.0,17.43,18.0,"2021-01-25 21:45:00",Kids Room
20.0,18.53,18.0,"2021-01-25 21:45:00",Guest Room
21.0,20.8,63.0,"2021-01-25 21:45:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 22:00:00",Master Room
19.0,17.43,18.0,"2021-01-25 22:00:00",Kids Room
21.0,19.6,17.0,"2021-01-25 22:00:00",Guest Room
21.0,20.8,63.0,"2021-01-25 22:00:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 22:15:00",Master Room
19.0,17.43,18.0,"2021-01-25 22:15:00",Kids Room
21.0,19.6,17.0,"2021-01-25 22:15:00",Guest Room
21.0,20.8,63.0,"2021-01-25 22:15:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 22:30:00",Master Room
20.0,18.53,18.0,"2021-01-25 22:30:00",Kids Room
21.0,19.6,17.0,"2021-01-25 22:30:00",Guest Room
22.0,21.9,63.0,"2021-01-25 22:30:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 22:45:00",Master Room
20.0,18.53,18.0,"2021-01-25 22:45:00",Kids Room
21.0,19.6,17.0,"2021-01-25 22:45:00",Guest Room
22.0,21.93,64.0,"2021-01-25 22:45:00",Fernanda's Room
18.0,17.29,55.0,"2021-01-25 23:00:00",Master Room
19.0,17.43,18.0,"2021-01-25 23:00:00",Kids Room
21.0,19.6,17.0,"2021-01-25 23:00:00",Guest Room
21.0,20.83,64.0,"2021-01-25 23:00:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 23:15:00",Master Room
19.0,17.43,18.0,"2021-01-25 23:15:00",Kids Room
20.0,18.53,18.0,"2021-01-25 23:15:00",Guest Room
21.0,20.8,63.0,"2021-01-25 23:15:00",Fernanda's Room
18.0,17.27,54.0,"2021-01-25 23:30:00",Master Room
19.0,17.43,18.0,"2021-01-25 23:30:00",Kids Room
20.0,18.53,18.0,"2021-01-25 23:30:00",Guest Room
21.0,20.8,63.0,"2021-01-25 23:30:00",Fernanda's Room
18.0,17.29,55.0,"2021-01-25 23:45:00",Master Room
19.0,17.43,18.0,"2021-01-25 23:45:00",Kids Room
20.0,18.53,18.0,"2021-01-25 23:45:00",Guest Room
21.0,20.83,64.0,"2021-01-25 23:45:00",Fernanda's Room
19.0,18.34,53.0,"2021-01-26 00:00:00",Master Room
19.0,17.43,18.0,"2021-01-26 00:00:00",Kids Room
20.0,18.53,18.0,"2021-01-26 00:00:00",Guest Room
21.0,20.83,64.0,"2021-01-26 00:00:00",Fernanda's Room
